10	14	28	518	A
10	15	5	615	A
10	15	45	1053	B
10	16	36	650	A
10	17	12	1143	B
10	17	50	1484	A
10	18	48	1155	B
10	19	27	1422	B
10	20	1	779	A
10	20	43	549	A
10	21	33	829	A
10	21	41	1639	A
10	21	58	650	A
10	22	1	464	B
10	22	54	986	B
10	23	52	1415	A
10	24	6	635	A
10	25	2	1191	A
10	25	31	1505	A
10	25	35	1032	A
10	26	21	910	A
10	27	19	1626	B
10	27	58	1502	A
10	28	38	1628	B
10	29	19	421	B
10	29	52	1131	A
10	30	11	1490	B
10	30	18	1139	B
10	31	17	1443	B
10	32	3	1375	A
10	32	20	938	B
10	33	17	1449	A
10	33	39	1703	B
10	33	48	1846	A
10	34	17	1963	B
10	34	25	397	A
10	34	27	1410	A
10	34	30	825	B
10	34	49	1922	A
10	35	3	1189	B
10	35	21	1081	A
10	35	42	629	B
10	35	58	1326	B
10	36	48	1196	A
10	37	36	1324	A
10	38	23	1125	A
10	38	48	809	B
10	39	41	499	B
10	40	33	1834	B
10	40	59	1072	A
10	41	17	1519	A
10	41	40	696	A
10	42	36	1613	B
10	43	27	604	B
10	43	39	563	A
10	43	41	1992	B
10	44	1	526	A
10	44	11	654	A
10	45	7	655	A
10	45	38	649	B
10	46	22	1393	B
10	47	15	1519	A
10	48	5	927	B
10	48	16	1969	B
10	48	42	1778	A
10	48	51	1948	B
10	49	37	1685	A
10	49	52	1614	B
10	50	35	1923	B
10	51	29	796	A
10	52	27	867	A
10	53	24	1123	A
10	54	11	1040	A
10	54	21	1671	B
10	54	47	1812	A
10	55	46	1882	A
10	56	16	1713	A
10	57	5	1353	B
10	57	52	443	A
10	58	4	1915	A
10	58	40	599	B
10	59	30	1115	B
11	0	10	1575	B
11	0	18	1357	B
11	1	1	1707	A
11	1	28	562	B
11	2	18	1422	B
11	3	2	551	B
11	3	57	1708	A
11	4	24	556	A
11	4	52	707	A
11	5	14	1346	A
11	5	51	976	B
11	6	26	1538	A
11	7	2	576	B
11	7	33	1770	A
11	8	2	613	A
11	8	17	894	B
11	9	12	838	B
11	9	24	554	B
11	9	28	1542	B
11	10	5	917	A
11	10	45	1056	A
11	11	45	1738	B
11	12	3	928	B
11	12	33	1947	A
11	13	17	695	A
11	13	37	410	A
11	14	16	1923	A
11	15	0	1182	B
11	15	59	1178	A
11	16	50	1930	B
11	17	0	481	A
11	17	39	581	B
11	17	48	838	B
11	18	44	696	A
11	18	45	382	B
11	19	20	1374	B
11	20	19	1500	B
11	20	58	599	B
11	21	34	585	B
11	21	55	968	A
11	22	50	1972	B
11	23	33	1667	A
11	24	31	502	B
11	25	4	693	B
11	25	5	575	B
11	25	16	1131	A
11	25	18	789	B
11	26	16	1053	A
11	26	44	1484	A
11	27	33	794	B
11	28	32	1364	B
11	29	20	1637	A
11	29	30	839	B
11	29	45	732	B
11	30	11	430	B
11	30	17	1308	A
11	31	13	1268	B
11	31	33	1661	A
11	32	18	1483	A
11	32	31	1041	A
11	32	35	632	B
11	32	50	319	A
11	33	23	1873	A
11	33	25	1756	A
11	33	49	384	A
11	34	25	1845	A
11	34	27	1874	B
11	34	41	1766	B
11	35	36	486	B
11	36	9	1490	B
11	37	0	592	A
11	37	48	946	A
11	38	13	1286	B
11	38	33	575	B
11	39	24	300	A
11	39	50	489	A
11	40	3	381	B
11	40	47	1623	A
11	41	2	781	B
11	41	48	1995	A
11	41	51	786	B
11	42	22	529	A
11	42	48	1156	B
11	43	0	574	B
11	43	49	972	A
11	44	17	622	B
11	45	4	318	A
11	46	1	567	A
11	46	32	1389	A
11	47	2	1212	A
11	47	45	428	A
11	48	3	1423	B
11	48	15	1090	A
11	48	57	1247	B
11	49	50	1382	B
11	50	45	1173	B
11	50	57	1066	B
11	51	9	475	A
11	51	21	590	B
11	51	33	1177	A
11	52	19	1680	B
11	53	13	483	B
11	54	0	891	A
11	54	18	1785	B
11	54	27	618	A
11	54	42	1460	B
11	54	44	360	A
11	54	59	1253	A
11	55	43	1909	B
11	56	9	322	B
11	57	3	1274	B
11	57	8	1133	B
11	58	4	596	A
11	58	5	1852	B
11	58	40	1714	A
11	59	9	1843	A
12	0	7	1589	B
12	0	36	1257	A
12	1	18	1455	B
12	1	58	966	B
12	1	59	1413	B
12	2	20	1809	B
12	2	59	1737	A
12	3	59	1513	B
12	4	10	590	A
12	4	33	436	A
12	5	4	1898	B
12	5	45	1956	A
12	6	6	843	A
12	7	2	1282	A
12	7	29	1761	A
12	8	15	1969	B
12	8	52	1867	B
12	9	11	1621	B
12	9	12	390	A
12	9	55	1625	A
12	10	5	1901	A
12	10	28	421	B
12	11	20	440	A
12	11	30	1032	B
12	12	9	1373	A
12	12	25	1319	B
12	12	49	479	A
12	13	47	1454	A
12	14	22	1768	A
12	14	39	1358	B
12	15	25	608	A
12	16	17	1974	B
12	16	41	873	B
12	17	34	1963	A
12	17	58	720	A
12	18	47	390	B
12	19	32	1250	B
12	20	17	1464	B
12	20	43	1616	B
12	21	19	1176	B
12	21	20	1339	B
12	21	32	760	B
12	22	13	1689	A
12	22	21	739	B
12	23	7	1715	B
12	23	50	1367	A
12	24	0	1023	B
12	24	48	318	B
12	25	21	1682	B
12	25	33	1558	B
12	25	41	1301	B
12	26	40	1233	A
12	26	47	806	A
12	27	22	1469	B
12	28	3	1504	B
12	28	41	714	A
12	29	38	1770	B
12	30	27	1019	B
12	31	20	809	A
12	31	26	317	A
12	31	39	742	B
12	32	25	1366	B
12	32	46	771	B
12	32	49	346	A
12	32	59	1854	B
12	33	56	605	B
12	34	56	1856	A
12	35	37	1984	B
12	35	57	1278	A
12	36	9	1852	A
12	37	5	1179	B
12	37	9	456	A
12	37	43	1227	A
12	38	17	1825	B
12	39	3	804	B
12	39	47	1194	B
12	40	32	1717	B
12	40	32	1719	A
12	40	53	1410	A
12	41	12	1722	A
12	41	15	755	A
12	41	33	1717	B
12	41	50	349	A
12	42	33	1375	A
12	43	28	963	B
12	44	16	1565	A
12	44	17	578	B
12	44	31	1307	B
12	44	44	1598	A
12	44	53	1866	B
12	45	51	1140	A
12	45	59	403	B
12	46	32	813	A
12	47	8	1280	A
12	47	37	860	B
12	48	10	1175	A
12	48	51	580	A
12	48	56	1099	B
12	49	28	746	A
12	50	7	327	B
12	50	38	1186	B
12	50	58	1262	A
12	51	30	1045	B
12	52	3	1253	B
12	52	56	537	B
12	53	9	1097	A
12	54	1	1048	A
12	54	34	1694	A
12	54	53	1341	A
12	55	44	490	A
12	55	49	1741	A
12	56	2	1614	B
12	56	2	900	A
12	56	6	1277	A
12	56	18	1951	A
12	56	38	958	B
12	57	12	1136	A
12	57	25	1293	A
12	58	25	1104	B
12	58	57	1123	B
12	59	21	569	A
13	0	7	1943	A
13	0	41	1207	A
13	0	51	381	A
13	1	7	706	B
13	1	19	1861	B
13	1	26	563	A
13	1	31	1143	A
13	2	17	380	B
13	3	14	1519	A
13	3	27	651	B
13	3	46	363	B
13	4	43	1823	B
13	5	42	504	B
13	6	5	959	B
13	6	21	1192	B
13	7	13	708	A
13	7	40	1257	A
13	8	23	1657	A
13	8	45	1386	A
13	9	30	1057	A
13	10	26	1248	B
13	11	3	1748	A
13	11	8	1071	A
13	11	23	508	B
13	12	19	1540	B
13	12	32	1482	A
13	13	30	715	B
13	13	56	854	A
13	14	4	1644	B
13	14	16	715	A
13	14	44	373	B
13	15	4	929	A
13	15	12	984	B
13	15	47	1091	B
13	16	30	1493	B
13	17	24	1372	A
13	17	39	1520	A
13	18	13	1189	B
13	18	15	1838	A
13	19	2	1628	B
13	19	7	700	B
13	19	31	1651	B
13	19	33	898	A
13	19	42	679	A
13	20	7	1044	A
13	21	0	1141	B
13	21	1	1799	B
13	21	20	840	A
13	21	46	875	A
13	21	54	1868	A
13	22	12	1038	A
13	22	50	1938	B
13	23	20	631	A
13	23	28	823	B
13	23	37	1825	B
13	24	0	513	B
13	24	13	969	B
13	24	45	301	A
13	25	33	423	A
13	25	48	562	B
13	26	5	1256	A
13	26	46	777	A
13	27	12	475	A
13	28	9	786	A
13	28	28	1047	A
13	29	11	1490	A
13	29	42	681	B
13	30	9	1593	A
13	30	42	726	A
13	30	46	474	B
13	31	37	1160	B
13	31	51	636	A
13	31	51	1229	B
13	32	11	447	A
13	32	17	1449	B
13	32	23	1637	A
13	32	54	1628	A
13	33	36	1784	B
13	34	35	754	A
13	35	17	488	A
13	35	48	1856	A
13	36	47	1872	A
13	37	26	1960	A
13	38	9	1246	A
13	38	13	1921	A
13	38	49	423	A
13	39	33	1710	B
13	39	39	1015	B
13	40	37	772	A
13	41	1	971	B
13	41	19	934	A
13	42	19	1295	A
13	42	22	745	A
13	43	21	925	B
13	43	58	1201	B
13	44	13	581	B
13	45	7	1334	B
13	45	30	1604	A
13	46	2	861	B
13	47	0	1006	A
13	47	20	1827	B
13	47	28	1363	A
13	47	36	1345	B
13	48	22	1312	B
13	49	21	857	A
13	49	47	1002	A
13	50	32	1675	B
13	50	59	1210	A
13	51	19	1626	A
13	51	20	606	A
13	51	28	1736	A
13	51	47	768	B
13	52	4	1244	A
13	52	36	1548	A
13	53	5	972	A
13	53	15	1143	A
13	53	53	1229	A
13	53	55	1077	A
13	54	41	1345	B
13	55	35	547	A
13	56	21	1463	A
13	56	37	1534	A
13	57	11	897	A
13	58	6	606	B
13	58	25	457	A
13	58	54	1805	B
13	59	46	993	B
14	0	33	1477	B
14	0	57	1255	A
14	0	59	1815	A
14	1	0	1714	A
14	1	48	678	A
14	2	8	1184	B
14	2	30	1507	A
14	3	16	1151	B
14	3	54	1282	B
14	4	7	554	B
14	4	40	1877	B
14	4	52	1070	A
14	4	59	1764	B
14	5	12	724	B
14	5	49	1003	A
14	6	8	1325	B
14	6	55	1602	B
14	6	57	1652	A
14	7	20	731	B
14	7	34	1045	B
14	7	48	1041	B
14	7	52	642	A
14	8	38	985	B
14	8	52	1189	B
14	8	56	1651	B
14	9	11	503	B
14	9	54	1813	A
14	10	12	1242	B
14	11	1	1577	A
14	11	34	885	B
14	12	17	1226	B
14	13	12	569	B
14	13	37	1208	B
14	14	7	1287	B
14	14	21	756	A
14	15	14	956	A
14	16	3	1054	A
14	17	1	1242	B
14	17	47	1123	A
14	18	29	1088	A
14	18	48	1855	B
14	19	36	1704	B
14	20	17	368	B
14	20	51	1495	A
14	21	15	443	A
14	21	50	863	B
14	22	27	614	A
14	22	55	1719	A
14	23	7	1129	B
14	23	24	667	A
14	24	20	1095	B
14	24	59	549	A
14	25	26	1331	A
14	25	29	1644	A
14	25	48	1231	A
14	26	47	1018	A
14	27	35	459	B
14	28	6	1977	B
14	28	10	1581	B
14	28	46	1888	B
14	29	30	1322	A
14	29	42	569	A
14	30	14	1434	B
14	30	42	1945	A
14	30	47	1384	B
14	30	48	769	B
14	31	42	953	B
14	31	46	1149	B
14	32	37	1015	A
14	33	14	1320	A
14	33	15	993	A
14	34	11	1512	B
14	34	13	589	A
14	34	24	468	B
14	34	57	836	B
14	35	30	1883	B
14	35	36	694	A
14	36	0	596	B
14	36	25	1697	B
14	36	48	1524	B
14	37	15	669	B
14	37	39	889	B
14	37	40	429	A
14	37	55	902	B
14	38	40	1125	B
14	39	1	1512	B
14	39	54	1232	B
14	40	53	1513	B
14	41	27	450	B
14	41	37	1773	A
14	42	0	1183	A
14	42	25	351	B
14	42	41	1692	B
14	42	55	1685	A
14	43	2	1832	B
14	43	11	710	A
14	43	15	1244	A
14	43	16	1405	A
14	43	17	1471	B
14	43	37	1880	B
14	44	6	1201	A
14	45	6	902	A
14	45	37	1759	B
14	46	10	613	A
14	46	42	511	B
14	47	36	1931	A
14	47	48	1649	B
14	48	14	1009	A
14	48	53	1976	B
14	49	16	325	A
14	49	43	1049	B
14	49	47	1025	B
14	50	37	664	B
14	51	8	1371	B
14	51	15	828	B
14	51	58	1689	B
14	52	15	1908	A
14	52	27	1902	B
14	53	22	1985	B
14	53	56	826	B
14	54	45	815	B
14	55	44	1250	A
14	56	6	1999	B
14	56	28	635	B
14	57	21	1642	A
14	58	5	1003	B
14	58	11	487	A
14	59	0	1368	B
14	59	20	388	B
15	0	1	392	A
15	0	59	1009	B
15	1	28	1521	B
15	1	32	674	A
15	2	6	1559	A
15	2	45	1532	A
15	3	11	329	B
15	3	50	527	A
15	4	48	1010	A
15	5	30	1999	A
15	6	25	1954	A
15	6	45	1087	A
15	6	56	470	A
15	7	43	1804	B
15	7	51	1033	A
15	8	19	1579	B
15	8	46	1207	B
15	8	53	1811	A
15	9	30	717	A
15	9	46	944	A
15	10	14	827	B
15	10	59	1149	B
15	11	17	1129	A
15	12	12	609	A
15	12	46	992	A
15	12	52	340	A
15	13	44	931	B
15	13	50	1663	B
15	14	43	753	A
15	15	41	576	B
15	15	56	1160	B
15	16	5	424	B
15	16	10	1872	A
15	16	24	1681	B
15	17	10	1685	B
15	17	56	681	B
15	18	4	550	A
15	18	32	1821	B
15	18	56	1238	A
15	19	34	1543	B
15	19	43	1478	B
15	20	22	940	A
15	20	48	1189	A
15	21	32	1651	B
15	21	50	647	B
15	22	6	623	B
15	22	39	319	A
15	22	42	1607	A
15	23	2	1054	A
15	23	10	392	A
15	24	0	526	A
15	24	48	1722	A
15	24	57	1869	B
15	25	35	592	B
15	25	49	1215	B
15	26	5	1083	B
15	26	30	668	B
15	27	30	374	B
15	27	39	438	B
15	27	51	1604	A
15	28	51	333	A
15	29	1	1273	B
15	29	16	1346	B
15	30	5	836	B
15	30	10	1363	A
15	30	19	919	B
15	31	13	1446	B
15	31	57	1846	B
15	32	16	1415	B
15	32	24	937	A
15	32	51	1115	B
15	33	25	610	B
15	34	18	1242	A
15	34	42	473	A
15	35	12	1482	B
15	35	17	1390	A
15	35	20	1603	A
15	35	56	307	A
15	36	49	696	A
15	37	7	526	A
15	37	55	1931	B
15	37	55	1812	A
15	38	11	1318	A
15	38	51	1174	B
15	38	52	615	B
15	39	15	833	A
15	40	7	1973	B
15	40	56	745	B
15	41	39	1955	A
15	42	28	735	B
15	43	10	1711	A
15	43	46	1625	B
15	43	51	800	B
15	44	49	1587	A
15	45	7	1091	A
15	45	57	447	B
15	46	12	1719	A
15	47	0	1242	A
15	47	46	1747	A
15	48	18	1927	A
15	48	24	968	B
15	48	34	1430	A
15	49	28	1509	A
15	50	22	1845	A
15	50	52	1790	B
15	51	12	1077	B
15	51	30	421	B
15	52	6	1801	B
15	53	5	1809	A
15	53	50	1496	B
15	54	26	1998	A
15	55	4	1484	A
15	55	46	1147	B
15	56	25	1324	A
15	57	24	935	B
15	58	6	756	B
15	58	26	1980	B
15	59	10	1491	B
15	59	20	476	B
15	59	32	1338	B
15	59	38	969	A
16	0	1	1937	A
16	0	20	304	B
16	0	34	1690	B
16	1	17	345	A
16	2	3	653	A
16	2	51	1397	B
16	3	0	1776	B
16	3	5	1214	A
16	3	9	1509	A
16	3	12	1366	A
16	3	57	304	A
16	4	47	1926	B
16	5	20	1961	B
16	5	56	1860	A
16	6	23	1359	A
16	6	32	1537	B
16	6	51	733	B
16	6	53	1669	A
16	6	55	1540	A
16	7	9	1961	B
16	7	45	1870	B
16	7	57	1078	B
16	8	9	1489	A
16	8	19	769	A
16	8	53	535	B
16	9	31	1836	A
16	9	57	1696	A
16	10	42	952	A
16	11	17	626	B
16	12	6	1984	B
16	12	9	1556	B
16	12	42	1652	B
16	13	22	1605	B
16	14	9	746	A
16	15	1	843	A
16	15	46	1876	A
16	16	29	629	B
16	16	43	1801	A
16	17	28	991	A
16	17	45	1083	B
16	18	13	939	B
16	18	36	1745	A
16	19	7	1000	B
16	19	12	831	A
16	19	16	1528	A
16	19	58	1989	A
16	20	31	1492	A
16	21	1	851	A
16	21	3	405	B
16	21	35	582	A
16	22	12	1598	A
16	22	43	1750	B
16	26	0	1872	A
